1.306856274604797363e+00,8.545599365234375000e+01,3.305557861328125000e+02,1.000000000000000000e+00,3.924634552001953125e+01
1.306856274604797363e+00,8.545599365234375000e+01,3.305557861328125000e+02,1.000000014901161194e-01,4.172419738769531250e+01
1.694529891014099121e+00,8.446974945068359375e+01,4.530171203613281250e+02,1.000000000000000000e+00,4.237008666992187500e+01
1.694529891014099121e+00,8.446974945068359375e+01,4.530171203613281250e+02,1.000000014901161194e-01,2.919749259948730469e+01
1.276536107063293457e+00,8.507611846923828125e+01,1.888659515380859375e+02,1.000000000000000000e+00,3.669876861572265625e+01
1.276536107063293457e+00,8.507611846923828125e+01,1.888659515380859375e+02,1.000000014901161194e-01,5.260749816894531250e+01
1.666023492813110352e+00,7.415860748291015625e+01,1.873580169677734375e+02,1.000000000000000000e+00,3.359818649291992188e+01
1.666023492813110352e+00,7.415860748291015625e+01,1.873580169677734375e+02,1.000000014901161194e-01,2.663365745544433594e+01
1.393915891647338867e+00,4.484633255004882812e+01,1.624886016845703125e+02,1.000000000000000000e+00,1.130602169036865234e+01
1.393915891647338867e+00,4.484633255004882812e+01,1.624886016845703125e+02,1.000000014901161194e-01,6.689286231994628906e+00
8.763384819030761719e-01,6.862257385253906250e+01,5.716259155273437500e+02,1.000000000000000000e+00,2.217396926879882812e+01
8.763384819030761719e-01,6.862257385253906250e+01,5.716259155273437500e+02,1.000000014901161194e-01,4.795017242431640625e+00
7.115864157676696777e-01,8.271936798095703125e+01,4.838770141601562500e+02,1.000000000000000000e+00,2.679934120178222656e+01
7.115864157676696777e-01,8.271936798095703125e+01,4.838770141601562500e+02,1.000000014901161194e-01,3.045301818847656250e+01
1.406015038490295410e+00,3.640224456787109375e+01,6.147979736328125000e+01,1.000000000000000000e+00,4.336682319641113281e+00
1.406015038490295410e+00,3.640224456787109375e+01,6.147979736328125000e+01,1.000000014901161194e-01,0.000000000000000000e+00
5.955317616462707520e-01,8.533065795898437500e+01,1.872654418945312500e+02,1.000000000000000000e+00,2.040946578979492188e+01
5.955317616462707520e-01,8.533065795898437500e+01,1.872654418945312500e+02,1.000000014901161194e-01,3.847854995727539062e+01
1.411908388137817383e+00,4.039702224731445312e+01,3.301583557128906250e+02,1.000000000000000000e+00,1.193193817138671875e+01
1.411908388137817383e+00,4.039702224731445312e+01,3.301583557128906250e+02,1.000000014901161194e-01,3.680823326110839844e+00
8.453909754753112793e-01,7.410796356201171875e+01,4.478172302246093750e+02,1.000000000000000000e+00,2.503166198730468750e+01
8.453909754753112793e-01,7.410796356201171875e+01,4.478172302246093750e+02,1.000000014901161194e-01,3.161499595642089844e+01
9.273312687873840332e-01,5.893239974975585938e+01,1.206948776245117188e+02,1.000000000000000000e+00,1.464469146728515625e+01
9.273312687873840332e-01,5.893239974975585938e+01,1.206948776245117188e+02,1.000000014901161194e-01,1.408717060089111328e+01
1.895791053771972656e+00,5.030936050415039062e+01,1.812531585693359375e+02,1.000000000000000000e+00,1.619181823730468750e+01
1.895791053771972656e+00,5.030936050415039062e+01,1.812531585693359375e+02,1.000000014901161194e-01,0.000000000000000000e+00
1.704413652420043945e+00,5.071556091308593750e+01,2.399870758056640625e+02,1.000000000000000000e+00,1.691535568237304688e+01
1.704413652420043945e+00,5.071556091308593750e+01,2.399870758056640625e+02,1.000000014901161194e-01,3.112517547607421875e+01
9.646403193473815918e-01,6.616983795166015625e+01,2.285299377441406250e+02,1.000000000000000000e+00,2.121874046325683594e+01
9.646403193473815918e-01,6.616983795166015625e+01,2.285299377441406250e+02,1.000000014901161194e-01,2.855396270751953125e+00
1.582466959953308105e+00,1.015970382690429688e+02,3.574962158203125000e+02,1.000000000000000000e+00,5.675026702880859375e+01
1.582466959953308105e+00,1.015970382690429688e+02,3.574962158203125000e+02,1.000000014901161194e-01,6.513023376464843750e+01
7.059649229049682617e-01,4.606608581542968750e+01,2.249978179931640625e+02,1.000000000000000000e+00,8.850378036499023438e+00
7.059649229049682617e-01,4.606608581542968750e+01,2.249978179931640625e+02,1.000000014901161194e-01,2.113052940368652344e+01
7.984551191329956055e-01,4.054047393798828125e+01,4.901640014648437500e+02,1.000000000000000000e+00,1.035092639923095703e+01
7.984551191329956055e-01,4.054047393798828125e+01,4.901640014648437500e+02,1.000000014901161194e-01,2.254742431640625000e+01
6.327581405639648438e-01,1.095065078735351562e+02,3.075808105468750000e+02,1.000000000000000000e+00,3.511036300659179688e+01
6.327581405639648438e-01,1.095065078735351562e+02,3.075808105468750000e+02,1.000000014901161194e-01,3.997920608520507812e+01
1.702856898307800293e+00,6.945760345458984375e+01,1.021308364868164062e+02,1.000000000000000000e+00,2.846734619140625000e+01
1.702856898307800293e+00,6.945760345458984375e+01,1.021308364868164062e+02,1.000000014901161194e-01,3.567359542846679688e+01
1.314648866653442383e+00,4.561030197143554688e+01,5.066650390625000000e+02,1.000000000000000000e+00,1.531482410430908203e+01
1.314648866653442383e+00,4.561030197143554688e+01,5.066650390625000000e+02,1.000000014901161194e-01,1.529838657379150391e+01
1.178432345390319824e+00,6.757218933105468750e+01,8.258722686767578125e+01,1.000000000000000000e+00,2.132617759704589844e+01
1.178432345390319824e+00,6.757218933105468750e+01,8.258722686767578125e+01,1.000000014901161194e-01,1.499216270446777344e+01
1.596157670021057129e+00,4.858735275268554688e+01,2.354914855957031250e+02,1.000000000000000000e+00,1.528109741210937500e+01
1.596157670021057129e+00,4.858735275268554688e+01,2.354914855957031250e+02,1.000000014901161194e-01,1.251960372924804688e+01
6.351117491722106934e-01,4.984578704833984375e+01,3.879720458984375000e+02,1.000000000000000000e+00,1.190229797363281250e+01
6.351117491722106934e-01,4.984578704833984375e+01,3.879720458984375000e+02,1.000000014901161194e-01,2.430429077148437500e+01
