1.112305760383605957e+00,8.092024230957031250e+01,3.757133483886718750e+02,1.000000000000000000e+00,3.870824050903320312e+01
1.112305760383605957e+00,8.092024230957031250e+01,3.757133483886718750e+02,1.000000014901161194e-01,3.255452346801757812e+01
8.468490839004516602e-01,6.947626495361328125e+01,2.983006591796875000e+02,1.000000000000000000e+00,1.993667411804199219e+01
8.468490839004516602e-01,6.947626495361328125e+01,2.983006591796875000e+02,1.000000014901161194e-01,2.521273803710937500e+01
1.807176828384399414e+00,7.104315185546875000e+01,3.684317626953125000e+02,1.000000000000000000e+00,4.171260833740234375e+01
1.807176828384399414e+00,7.104315185546875000e+01,3.684317626953125000e+02,1.000000014901161194e-01,3.466101455688476562e+01
8.508622050285339355e-01,7.066925048828125000e+01,4.247515258789062500e+02,1.000000000000000000e+00,2.544471931457519531e+01
8.508622050285339355e-01,7.066925048828125000e+01,4.247515258789062500e+02,1.000000014901161194e-01,4.036534881591796875e+01
1.171989679336547852e+00,8.067390441894531250e+01,2.092284851074218750e+02,1.000000000000000000e+00,3.160623168945312500e+01
1.171989679336547852e+00,8.067390441894531250e+01,2.092284851074218750e+02,1.000000014901161194e-01,2.685314941406250000e+01
1.546322345733642578e+00,5.985485839843750000e+01,5.366686401367187500e+02,1.000000000000000000e+00,3.039013671875000000e+01
1.546322345733642578e+00,5.985485839843750000e+01,5.366686401367187500e+02,1.000000014901161194e-01,2.980698204040527344e+01
9.049977660179138184e-01,4.330416107177734375e+01,1.053836517333984375e+02,1.000000000000000000e+00,1.648945212364196777e+00
9.049977660179138184e-01,4.330416107177734375e+01,1.053836517333984375e+02,1.000000014901161194e-01,1.306420683860778809e+00
1.081599593162536621e+00,7.869297027587890625e+01,1.396873474121093750e+02,1.000000000000000000e+00,2.391588592529296875e+01
1.081599593162536621e+00,7.869297027587890625e+01,1.396873474121093750e+02,1.000000014901161194e-01,3.729358291625976562e+01
1.672500252723693848e+00,1.084848098754882812e+02,4.542108459472656250e+02,1.000000000000000000e+00,8.402705383300781250e+01
1.672500252723693848e+00,1.084848098754882812e+02,4.542108459472656250e+02,1.000000014901161194e-01,8.299439239501953125e+01
1.648900032043457031e+00,7.418564605712890625e+01,4.113988342285156250e+02,1.000000000000000000e+00,4.372780609130859375e+01
1.648900032043457031e+00,7.418564605712890625e+01,4.113988342285156250e+02,1.000000014901161194e-01,6.875250244140625000e+01
1.306271076202392578e+00,7.772835540771484375e+01,2.033099975585937500e+02,1.000000000000000000e+00,3.209613800048828125e+01
1.306271076202392578e+00,7.772835540771484375e+01,2.033099975585937500e+02,1.000000014901161194e-01,3.637796020507812500e+01
1.573042392730712891e+00,7.966200256347656250e+01,6.904138183593750000e+01,1.000000000000000000e+00,3.303900909423828125e+01
1.573042392730712891e+00,7.966200256347656250e+01,6.904138183593750000e+01,1.000000014901161194e-01,4.399856948852539062e+01
1.304340958595275879e+00,7.970374298095703125e+01,2.881308593750000000e+02,1.000000000000000000e+00,3.841230010986328125e+01
1.304340958595275879e+00,7.970374298095703125e+01,2.881308593750000000e+02,1.000000014901161194e-01,5.615445709228515625e+01
8.479790091514587402e-01,7.961005401611328125e+01,1.548040008544921875e+02,1.000000000000000000e+00,1.950492858886718750e+01
8.479790091514587402e-01,7.961005401611328125e+01,1.548040008544921875e+02,1.000000014901161194e-01,3.661438751220703125e+01
1.104141473770141602e+00,4.313591003417968750e+01,2.441391906738281250e+02,1.000000000000000000e+00,6.521701812744140625e+00
1.104141473770141602e+00,4.313591003417968750e+01,2.441391906738281250e+02,1.000000014901161194e-01,5.778309345245361328e+00
1.725707888603210449e+00,5.504969787597656250e+01,5.669548339843750000e+02,1.000000000000000000e+00,2.932300949096679688e+01
1.725707888603210449e+00,5.504969787597656250e+01,5.669548339843750000e+02,1.000000014901161194e-01,2.985677909851074219e+01
1.758483171463012695e+00,6.878725433349609375e+01,5.403875732421875000e+02,1.000000000000000000e+00,4.183890914916992188e+01
1.758483171463012695e+00,6.878725433349609375e+01,5.403875732421875000e+02,1.000000014901161194e-01,3.962984848022460938e+01
5.331626534461975098e-01,6.281774139404296875e+01,2.592006225585937500e+02,1.000000000000000000e+00,8.887533187866210938e+00
5.331626534461975098e-01,6.281774139404296875e+01,2.592006225585937500e+02,1.000000014901161194e-01,6.684082031250000000e+00
1.178615689277648926e+00,9.262866210937500000e+01,4.725841674804687500e+02,1.000000000000000000e+00,5.659588623046875000e+01
1.178615689277648926e+00,9.262866210937500000e+01,4.725841674804687500e+02,1.000000014901161194e-01,7.808155059814453125e+01
