5.277486443519592285e-01,1.061995315551757812e+02,5.997482910156250000e+02,1.000000000000000000e+00,5.188255691528320312e+01
5.277486443519592285e-01,1.061995315551757812e+02,5.997482910156250000e+02,9.999999776482582092e-03,4.911956787109375000e+01
1.752053380012512207e+00,8.051328277587890625e+01,2.532189941406250000e+02,1.000000000000000000e+00,4.769873046875000000e+01
1.752053380012512207e+00,8.051328277587890625e+01,2.532189941406250000e+02,9.999999776482582092e-03,4.451728439331054688e+01
1.940206646919250488e+00,5.563855743408203125e+01,4.331174926757812500e+02,1.000000000000000000e+00,2.935808372497558594e+01
1.940206646919250488e+00,5.563855743408203125e+01,4.331174926757812500e+02,9.999999776482582092e-03,2.665396308898925781e+01
1.583723306655883789e+00,9.425931549072265625e+01,3.921757202148437500e+02,1.000000000000000000e+00,6.555133819580078125e+01
1.583723306655883789e+00,9.425931549072265625e+01,3.921757202148437500e+02,9.999999776482582092e-03,5.279860305786132812e+01
1.484316587448120117e+00,6.622910308837890625e+01,4.005690307617187500e+02,1.000000000000000000e+00,3.250436401367187500e+01
1.484316587448120117e+00,6.622910308837890625e+01,4.005690307617187500e+02,9.999999776482582092e-03,3.220676803588867188e+01
5.298710465431213379e-01,5.873228073120117188e+01,5.251420288085937500e+02,1.000000000000000000e+00,1.527616882324218750e+01
5.298710465431213379e-01,5.873228073120117188e+01,5.251420288085937500e+02,9.999999776482582092e-03,1.473822021484375000e+01
1.212151408195495605e+00,1.003800354003906250e+02,7.035616302490234375e+01,1.000000000000000000e+00,4.130058288574218750e+01
1.212151408195495605e+00,1.003800354003906250e+02,7.035616302490234375e+01,9.999999776482582092e-03,2.970175170898437500e+01
1.839896798133850098e+00,6.724890136718750000e+01,9.600331878662109375e+01,1.000000000000000000e+00,2.745147323608398438e+01
1.839896798133850098e+00,6.724890136718750000e+01,9.600331878662109375e+01,9.999999776482582092e-03,2.146996879577636719e+01
1.106283664703369141e+00,5.877009201049804688e+01,2.198385314941406250e+02,1.000000000000000000e+00,1.486091327667236328e+01
1.106283664703369141e+00,5.877009201049804688e+01,2.198385314941406250e+02,9.999999776482582092e-03,6.166767120361328125e+00
1.254805803298950195e+00,9.111882781982421875e+01,1.141480636596679688e+02,1.000000000000000000e+00,3.742005920410156250e+01
1.254805803298950195e+00,9.111882781982421875e+01,1.141480636596679688e+02,9.999999776482582092e-03,3.531613922119140625e+01
6.036670804023742676e-01,1.020335769653320312e+02,1.048780746459960938e+02,1.000000000000000000e+00,2.202544021606445312e+01
6.036670804023742676e-01,1.020335769653320312e+02,1.048780746459960938e+02,9.999999776482582092e-03,1.946294784545898438e+01
1.222857713699340820e+00,5.911912155151367188e+01,2.788818054199218750e+02,1.000000000000000000e+00,1.870946502685546875e+01
1.222857713699340820e+00,5.911912155151367188e+01,2.788818054199218750e+02,9.999999776482582092e-03,3.646844863891601562e+00
7.280164957046508789e-01,9.776724243164062500e+01,1.688117980957031250e+02,1.000000000000000000e+00,2.747926712036132812e+01
7.280164957046508789e-01,9.776724243164062500e+01,1.688117980957031250e+02,9.999999776482582092e-03,1.471975994110107422e+01
