1.060681581497192383e+00,5.408360290527343750e+01,2.898157043457031250e+02,1.000000000000000000e+00,1.361317253112792969e+01
1.060681581497192383e+00,5.408360290527343750e+01,2.898157043457031250e+02,9.999999776482582092e-03,1.313297748565673828e+01
5.361565351486206055e-01,9.839299011230468750e+01,3.509876708984375000e+02,1.000000000000000000e+00,3.298614501953125000e+01
5.361565351486206055e-01,9.839299011230468750e+01,3.509876708984375000e+02,9.999999776482582092e-03,3.248499679565429688e+01
1.392716765403747559e+00,9.930499267578125000e+01,5.351514282226562500e+02,1.000000000000000000e+00,7.126280212402343750e+01
1.392716765403747559e+00,9.930499267578125000e+01,5.351514282226562500e+02,9.999999776482582092e-03,6.963285064697265625e+01
1.737265706062316895e+00,1.060084915161132812e+02,3.135253601074218750e+02,1.000000000000000000e+00,7.850124359130859375e+01
1.737265706062316895e+00,1.060084915161132812e+02,3.135253601074218750e+02,9.999999776482582092e-03,7.171562957763671875e+01
1.770573735237121582e+00,8.619221496582031250e+01,1.291799316406250000e+02,1.000000000000000000e+00,4.817746734619140625e+01
1.770573735237121582e+00,8.619221496582031250e+01,1.291799316406250000e+02,9.999999776482582092e-03,2.180775260925292969e+01
6.981275677680969238e-01,1.065796661376953125e+02,5.607445678710937500e+02,1.000000000000000000e+00,5.719163894653320312e+01
6.981275677680969238e-01,1.065796661376953125e+02,5.607445678710937500e+02,9.999999776482582092e-03,1.902141952514648438e+01
1.763648629188537598e+00,4.635612869262695312e+01,1.555506286621093750e+02,1.000000000000000000e+00,1.130560111999511719e+01
1.763648629188537598e+00,4.635612869262695312e+01,1.555506286621093750e+02,9.999999776482582092e-03,0.000000000000000000e+00
1.759479165077209473e+00,1.079157714843750000e+02,5.164648437500000000e+02,1.000000000000000000e+00,8.482562255859375000e+01
1.759479165077209473e+00,1.079157714843750000e+02,5.164648437500000000e+02,9.999999776482582092e-03,5.996308135986328125e+01
5.473720431327819824e-01,1.077150192260742188e+02,3.813793334960937500e+02,1.000000000000000000e+00,4.200184249877929688e+01
5.473720431327819824e-01,1.077150192260742188e+02,3.813793334960937500e+02,9.999999776482582092e-03,3.030737113952636719e+01
1.633871674537658691e+00,9.249020385742187500e+01,6.815158843994140625e+01,1.000000000000000000e+00,4.728511428833007812e+01
1.633871674537658691e+00,9.249020385742187500e+01,6.815158843994140625e+01,9.999999776482582092e-03,2.599743461608886719e+01
1.768375635147094727e+00,1.011221694946289062e+02,3.960082397460937500e+02,1.000000000000000000e+00,7.676576995849609375e+01
1.768375635147094727e+00,1.011221694946289062e+02,3.960082397460937500e+02,9.999999776482582092e-03,5.967761230468750000e+01
